timestamp,Close,High,Low,trade_count,Open,Volume,vwap
2024-04-08 04:00:00,518.72,520.18,517.89,443840,519.15,48401702,518.94321
2024-04-09 04:00:00,519.32,520.75,514.35,532493,520.5,68124385,517.391628
2024-04-10 04:00:00,514.12,516.16,512.09,753675,513.48,82652806,513.895741
2024-04-11 04:00:00,518.0,519.48,512.08,582634,515.68,70099007,516.326992
2024-04-12 04:00:00,510.85,515.815,509.08,767726,514.37,92486785,511.756783
2024-04-15 04:00:00,504.45,515.3,503.58,841318,515.13,92101447,508.554344
2024-04-16 04:00:00,503.53,506.5,502.21,689033,504.94,73484020,504.154817
2024-04-17 04:00:00,500.55,506.22,499.12,704743,506.05,75910305,502.08167
2024-04-18 04:00:00,499.52,504.13,498.56,627452,501.98,74548085,500.798291
2024-04-19 04:00:00,495.16,500.455,493.86,756686,499.44,102212587,496.609293
2024-04-22 04:00:00,499.72,502.38,495.43,601783,497.83,67962998,498.90643
2024-04-23 04:00:00,505.65,506.09,499.5328,527370,501.78,64633620,504.681709
2024-04-24 04:00:00,505.41,507.37,503.13,495174,506.56,55928076,505.352357
2024-04-25 04:00:00,503.49,504.27,497.49,625039,499.18,69122368,500.945618
2024-04-26 04:00:00,508.26,509.88,505.7,491759,506.35,64306118,508.514625
2024-04-29 04:00:00,510.06,510.75,507.25,440177,510.09,46415449,509.541004
2024-04-30 04:00:00,501.98,509.56,501.98,575798,508.56,77483566,505.601383
2024-05-01 04:00:00,500.35,508.19,499.865,733935,501.38,80242839,502.791341
2024-05-02 04:00:00,505.03,505.89,499.55,532686,504.15,62685179,503.349546
2024-05-03 04:00:00,511.29,512.55,508.56,579112,511.16,72838709,510.75989
2024-05-06 04:00:00,516.57,516.61,513.3,444751,513.75,47264703,514.887471
2024-05-07 04:00:00,517.14,518.57,516.45,432297,517.56,52561299,517.525469
2024-05-08 04:00:00,517.19,517.74,515.14,369156,515.26,42047214,516.898349
2024-05-09 04:00:00,520.17,520.2074,516.705,399521,517.38,43643668,519.105998
2024-05-10 04:00:00,520.84,522.635,519.59,428544,521.81,52233171,520.934119
2024-05-13 04:00:00,520.91,522.67,519.74,360851,522.56,36716361,521.07114
2024-05-14 04:00:00,523.3,523.83,520.56,417237,521.11,57535867,522.360835
2024-05-15 04:00:00,529.78,530.08,525.18,510553,525.83,59504897,528.191025
2024-05-16 04:00:00,528.69,531.5218,528.54,436763,529.88,50244827,529.991819
2024-05-17 04:00:00,529.45,529.52,527.32,372347,528.81,59187585,528.791168
2024-05-20 04:00:00,530.06,531.5601,529.17,331754,529.57,37764206,530.385364
2024-05-21 04:00:00,531.36,531.52,529.07,306615,529.28,33437001,530.495412
2024-05-22 04:00:00,529.83,531.38,527.6,340286,530.65,48389968,529.583635
2024-05-23 04:00:00,525.96,533.07,524.72,440800,532.96,57211197,528.067408
2024-05-24 04:00:00,529.44,530.27,526.881,328934,527.85,41331076,528.970509
2024-05-28 04:00:00,529.81,530.51,527.11,343542,530.27,36269602,529.221141
2024-05-29 04:00:00,526.1,527.31,525.37,359207,525.68,45190323,526.368017
2024-05-30 04:00:00,522.61,525.2,521.33,385210,524.52,46468510,523.604962
2024-05-31 04:00:00,527.37,527.5,518.36,530032,523.59,90785855,523.136369
2024-06-03 04:00:00,527.8,529.31,522.6,468403,529.02,46835702,526.528069
2024-06-04 04:00:00,528.39,529.15,524.96,357976,526.46,34632661,527.076531
2024-06-05 04:00:00,534.67,534.69,528.7254,409460,530.77,47610365,532.473044
2024-06-06 04:00:00,534.66,535.42,532.68,304874,534.98,30808530,534.345257
2024-06-07 04:00:00,534.01,536.89,532.535,336983,533.66,43224525,534.64139
2024-06-10 04:00:00,535.66,535.99,532.57,344628,533.18,35729252,534.725401
2024-06-11 04:00:00,536.95,537.01,532.05,360292,534.07,36383411,534.968553
2024-06-12 04:00:00,541.36,544.12,540.3,488541,541.63,63251305,542.302434
2024-06-13 04:00:00,542.45,543.325,539.59,350322,543.15,44760949,541.903157
