timestamp,Close,High,Low,trade_count,Open,Volume,vwap
2024-04-08 04:00:00,440.6,442.5,439.2,292921,441.41,28144944,440.88513
2024-04-09 04:00:00,442.23,443.24,437.44,387303,442.96,39521568,440.352017
2024-04-10 04:00:00,438.37,439.24,436.28,587972,437.0,61502191,437.729787
2024-04-11 04:00:00,445.37,446.33,437.96,411141,440.26,45474550,442.641799
2024-04-12 04:00:00,438.27,442.24,436.88,506777,441.1,53614496,439.034998
2024-04-15 04:00:00,431.06,442.15,430.21,630598,442.06,63453622,434.774092
2024-04-16 04:00:00,431.1,433.76,429.7,488294,430.9,47618961,431.452308
2024-04-17 04:00:00,425.84,433.12,424.9,524843,433.1,56880536,427.955848
2024-04-18 04:00:00,423.41,428.24,422.83,452023,426.49,46549363,425.043593
2024-04-19 04:00:00,414.65,422.75,413.07,678214,422.22,75233790,417.046082
2024-04-22 04:00:00,418.82,421.18,413.94,413284,417.31,47807663,417.49144
2024-04-23 04:00:00,425.07,426.28,418.8715,390462,420.77,44389491,423.911002
2024-04-24 04:00:00,426.51,429.73,424.2,419307,428.2,48440305,426.827097
2024-04-25 04:00:00,424.45,425.32,418.14,522314,419.24,57392169,421.599482
2024-04-26 04:00:00,431.0,432.55,426.92,366571,427.62,41874907,430.604214
2024-04-29 04:00:00,432.75,433.76,429.98,318659,433.13,30022161,432.110547
2024-04-30 04:00:00,424.59,432.56,424.51,376214,431.15,43665934,428.311629
2024-05-01 04:00:00,421.52,430.14,420.66,551541,423.15,52252482,424.136287
2024-05-02 04:00:00,426.9,427.81,420.63,362715,425.3,36559007,424.880126
2024-05-03 04:00:00,435.48,436.48,432.62,418499,434.44,48515252,434.808115
2024-05-06 04:00:00,440.25,440.34,436.52,312634,437.3,30227200,438.425146
2024-05-07 04:00:00,440.32,441.97,439.58,286481,440.7,31688094,440.815977
2024-05-08 04:00:00,440.06,441.48,437.55,256627,437.67,24896723,439.80314
2024-05-09 04:00:00,441.02,441.6,438.46,252799,440.33,24580121,440.508161
2024-05-10 04:00:00,442.06,444.31,440.499,266215,442.54,27116566,442.073133
2024-05-13 04:00:00,443.08,444.09,441.65,216525,443.99,23000792,442.92486
2024-05-14 04:00:00,445.93,446.465,442.46,312865,442.65,34478321,444.506711
2024-05-15 04:00:00,452.9,453.15,446.9,391235,448.43,41464651,450.921732
2024-05-16 04:00:00,451.98,454.69,451.81,303661,452.71,34780412,453.180443
2024-05-17 04:00:00,451.76,452.72,449.5399,270369,452.11,35803719,451.569816
2024-05-20 04:00:00,454.91,455.58,451.785,239819,451.98,24478626,454.389646
2024-05-21 04:00:00,455.8,455.99,452.84,196904,453.04,23167720,454.658099
2024-05-22 04:00:00,455.71,456.82,453.08,227401,456.06,25120040,455.304187
2024-05-23 04:00:00,453.66,460.58,451.8503,328503,460.55,40899230,456.328822
2024-05-24 04:00:00,457.95,459.23,453.5674,239541,455.29,29670361,457.398922
2024-05-28 04:00:00,459.68,459.74,456.69,251918,459.18,26216815,458.517569
2024-05-29 04:00:00,456.44,458.24,455.34,227689,455.48,29739238,457.038266
2024-05-30 04:00:00,451.55,455.64,450.21,277737,455.5,30714121,453.119338
2024-05-31 04:00:00,450.71,452.48,443.055,405268,451.78,55941301,447.5268
2024-06-03 04:00:00,453.13,455.58,447.9,324331,454.57,32920317,451.964345
2024-06-04 04:00:00,454.37,455.575,451.1311,256331,452.87,23767436,453.018084
2024-06-05 04:00:00,463.53,463.61,454.408,302022,457.98,33817409,460.919423
2024-06-06 04:00:00,463.37,464.54,462.19,218739,464.22,21966820,463.417799
2024-06-07 04:00:00,462.96,465.74,461.84,214526,463.0,25829720,463.424979
2024-06-10 04:00:00,464.83,465.19,461.53,224089,461.82,20719771,463.835284
2024-06-11 04:00:00,468.02,468.14,462.03,235310,463.54,22053281,465.371846
2024-06-12 04:00:00,474.15,476.5,471.29,332563,471.99,34532585,474.287576
2024-06-13 04:00:00,476.72,478.39,474.42,266368,477.72,25860514,476.60964
2024-06-14 04:00:00,479.19,479.26,476.05,237683,476.52,23372620,477.86319
2024-06-17 04:00:00,485.06,486.86,478.14,326989,479.46,37054504,483.355785
2024-06-18 04:00:00,485.21,485.9,483.43,249179,485.01,24438565,484.906218
2024-06-20 04:00:00,481.47,486.8387,479.62,333038,486.42,33918683,482.817011
2024-06-21 04:00:00,480.18,482.535,478.67,290553,481.19,39432913,480.574936
2024-06-24 04:00:00,473.96,479.93,473.82,343346,478.18,37750969,476.409526
2024-06-25 04:00:00,479.38,479.68,475.12,246603,476.07,29250209,477.965319
2024-06-26 04:00:00,480.37,480.92,478.13,233143,478.55,22737105,479.687861
2024-06-27 04:00:00,481.61,483.1,479.3,216626,480.12,26222135,481.212497
2024-06-28 04:00:00,479.11,487.2,478.46,316415,482.41,34777332,482.237391
2024-07-01 04:00:00,481.92,482.49,476.255,267956,480.04,24898336,479.853136
2024-07-02 04:00:00,486.98,487.04,480.28,255320,480.41,26723559,484.384178
2024-07-03 04:00:00,491.04,491.17,486.22,203164,486.22,18064880,489.132239
2024-07-05 04:00:00,496.16,496.6,491.59,285772,491.89,28495936,494.885271
2024-07-08 04:00:00,497.34,497.895,495.5,256289,496.53,22109420,496.640899
2024-07-09 04:00:00,497.77,500.0,496.24,238426,498.87,25701253,498.125929
2024-07-10 04:00:00,502.96,503.52,498.39,264545,499.71,28046901,501.217423
2024-07-11 04:00:00,491.93,503.28,490.725,497036,503.07,49966590,495.209021
2024-07-12 04:00:00,494.82,499.62,492.04,319966,492.51,37109399,496.140791
2024-07-15 04:00:00,496.15,501.01,494.09,317900,496.61,31151386,497.152859
2024-07-16 04:00:00,496.34,498.44,493.15,271881,497.62,25950622,495.380816
2024-07-17 04:00:00,481.77,488.7984,481.7,519248,488.28,56268768,484.319836
2024-07-18 04:00:00,479.49,485.71,476.27,433743,485.53,49347361,479.980315
2024-07-19 04:00:00,475.24,481.69,473.94,363746,479.15,42042856,476.753203
2024-07-22 04:00:00,482.32,483.35,477.7068,349670,481.16,40299999,481.245634
2024-07-23 04:00:00,480.62,484.43,480.14,255856,481.41,23282454,482.050046
2024-07-24 04:00:00,463.38,474.19,462.51,515506,473.82,58818629,467.000352
2024-07-25 04:00:00,458.27,467.94,455.63,533569,463.72,59256759,462.041523
2024-07-26 04:00:00,462.97,465.93,459.77,401685,462.65,39992132,462.641627
2024-07-29 04:00:00,463.9,467.91,461.615,318656,465.71,28218476,465.161541
2024-07-30 04:00:00,457.53,466.561,454.15,397268,465.85,41317210,459.024344
2024-07-31 04:00:00,471.07,472.79,466.41,444022,467.87,44552134,469.774005
2024-08-01 04:00:00,459.66,475.55,455.98,571700,471.76,56653900,463.186398
2024-08-02 04:00:00,448.75,453.57,444.47,709648,450.89,66323244,447.929365
2024-08-05 04:00:00,435.37,442.29,423.45,1063062,424.71,87483452,434.720192
2024-08-06 04:00:00,439.53,447.07,434.56,632351,437.23,63164429,441.859655
2024-08-07 04:00:00,434.77,449.0,434.37,559480,446.49,54929163,441.888432
2024-08-08 04:00:00,448.07,448.99,437.15,488152,441.06,47890071,445.065758
2024-08-09 04:00:00,450.41,452.06,445.61,371460,446.74,33573976,449.003079
2024-08-12 04:00:00,451.38,454.37,448.5546,324636,451.39,27795006,451.445063
2024-08-13 04:00:00,462.58,462.85,455.68,346913,455.82,40084457,460.246363
2024-08-14 04:00:00,462.73,465.1093,458.4,345689,463.51,34733746,462.032617
2024-08-15 04:00:00,474.42,474.82,468.38,359087,468.76,38280565,472.542322
2024-08-16 04:00:00,475.03,476.41,471.65,303430,472.62,38383623,474.228944
2024-08-19 04:00:00,481.27,481.31,473.37,277160,475.17,23737674,477.337479
2024-08-20 04:00:00,480.26,482.94,478.55,277583,480.35,29209340,480.602527
2024-08-21 04:00:00,482.5,484.37,479.32,267863,481.05,25658787,481.872031
2024-08-22 04:00:00,474.85,485.54,473.81,363093,484.84,37739576,478.28579
2024-08-23 04:00:00,480.0,482.74,475.28,367679,479.24,36061508,479.196825
2024-08-26 04:00:00,475.34,480.38,473.24,324165,479.45,27452641,475.688099
2024-08-27 04:00:00,476.76,477.84,471.71,290937,473.69,27510003,475.988725
2024-08-28 04:00:00,471.35,477.02,467.89,388950,476.29,37372436,471.498765
2024-08-29 04:00:00,470.66,477.93,469.372,426345,473.28,41081465,474.169264
2024-08-30 04:00:00,476.27,476.9,470.51,340072,475.04,33466473,474.255802
2024-09-03 04:00:00,461.81,473.33,459.4101,505608,473.2,44985219,465.572803
2024-09-04 04:00:00,460.61,464.45,457.73,384738,458.67,32505102,461.270902
2024-09-05 04:00:00,461.04,465.36,457.939,378341,458.97,34452385,461.13905
2024-09-06 04:00:00,448.69,461.22,448.19,570906,460.33,50624385,451.655669
2024-09-09 04:00:00,454.46,455.46,449.8234,360385,453.06,32981169,453.225397
2024-09-10 04:00:00,458.66,459.17,452.23,332577,456.24,29680319,456.449543
2024-09-11 04:00:00,468.62,469.37,451.28,530959,459.91,57842992,460.699169
2024-09-12 04:00:00,473.22,474.04,466.8491,375549,468.65,40175456,471.105762
2024-09-13 04:00:00,475.34,476.53,472.25,308141,472.48,29111849,474.955951
2024-09-16 04:00:00,473.24,473.8599,469.89,296585,473.19,22585596,472.073132
2024-09-17 04:00:00,473.49,477.6,470.97,320967,476.29,30084438,474.256699
2024-09-18 04:00:00,471.44,478.83,470.83,461128,474.7,39909215,474.287684
2024-09-19 04:00:00,483.36,486.23,480.49,446900,482.61,52782523,483.800621
2024-09-20 04:00:00,482.44,483.69,478.3,336162,482.49,34577663,481.631971
2024-09-23 04:00:00,483.04,484.14,481.6,271739,482.95,24842972,482.92753
2024-09-24 04:00:00,485.37,486.33,480.17,295811,484.46,25952637,484.11757
2024-09-25 04:00:00,485.82,487.79,484.56,273226,484.74,26549866,486.0356
2024-09-26 04:00:00,489.47,493.7,485.8,312744,493.37,32020206,489.204527
2024-09-27 04:00:00,486.75,490.64,485.56,281091,490.5,22851120,487.776583
2024-09-30 04:00:00,488.07,488.41,482.92,312069,485.78,30330605,486.249101
2024-10-01 04:00:00,481.27,488.0,477.4,498082,487.7,42735424,481.156036
2024-10-02 04:00:00,481.95,483.88,477.72,281556,480.36,23744049,481.752183
2024-10-03 04:00:00,481.59,484.545,478.99,291755,479.74,25337220,481.383272
2024-10-04 04:00:00,487.32,487.88,482.385,333558,487.45,30744909,485.433856
2024-10-07 04:00:00,482.1,486.57,480.87,305180,485.39,24975119,483.963898
2024-10-08 04:00:00,489.3,489.99,483.845,264717,484.66,28272017,487.61264
2024-10-09 04:00:00,493.15,493.73,487.95,267798,489.0,24994950,491.454568
2024-10-10 04:00:00,492.59,494.47,489.53,255455,490.85,25750446,492.267452
2024-10-11 04:00:00,493.36,494.39,490.17,241136,490.74,20644497,492.891662
